,Season,Team,W,G,L,W%,FG%,2P%,3P%,FT%,TS%,eFG%,MP/G,FG/G,FGA/G,2P/G,2PA/G,3P/G,3PA/G,FT/G,FTA/G,ORB/G,DRB/G,TRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G
45,2009,CLE,61,82,21,0.744,0.485,0.52,0.381,0.72,0.57,53.231,241.21951219512195,37.81707317073171,77.9390243902439,30.475609756097562,58.646341463414636,7.341463414634147,19.29268292682927,19.134146341463413,26.585365853658537,9.646341463414634,32.829268292682926,42.47560975609756,22.378048780487806,6.878048780487805,5.182926829268292,13.865853658536585,19.402439024390244,102.10975609756098
46,2006,PHO,61,82,21,0.744,0.494,0.532,0.399,0.808,0.59,55.15,242.7439024390244,41.31707317073171,83.59756097560975,31.74390243902439,59.63414634146341,9.573170731707316,23.963414634146343,18.0,22.28048780487805,8.987804878048781,31.5,40.48780487804878,25.878048780487806,6.7439024390243905,4.804878048780488,14.5,20.23170731707317,110.20731707317073
47,2003,IND,61,82,21,0.744,0.435,0.457,0.351,0.764,0.52,47.097,241.52439024390245,33.573170731707314,77.09756097560975,28.097560975609756,61.47560975609756,5.475609756097561,15.621951219512194,18.75609756097561,24.5609756097561,11.768292682926829,29.902439024390244,41.670731707317074,21.634146341463413,8.853658536585366,5.012195121951219,14.414634146341463,20.841463414634145,91.3780487804878
48,2001,SAC,61,82,21,0.744,0.467,0.486,0.367,0.751,0.539,49.693,240.91463414634146,39.84146341463415,85.40243902439025,34.646341463414636,71.2560975609756,5.195121951219512,14.146341463414634,19.73170731707317,26.26829268292683,12.353658536585366,32.951219512195124,45.30487804878049,23.878048780487806,9.036585365853659,4.573170731707317,13.75609756097561,19.024390243902438,104.60975609756098
49,1997,LAL,61,82,21,0.744,0.481,0.517,0.351,0.679,0.559,51.935,241.82926829268294,38.36585365853659,79.70731707317073,32.30487804878049,62.451219512195124,6.060975609756097,17.25609756097561,22.71951219512195,33.451219512195124,13.158536585365853,30.134146341463413,43.292682926829265,24.5,8.951219512195122,6.780487804878049,15.317073170731707,22.670731707317074,105.51219512195122
50,1997,SEA,61,82,21,0.744,0.473,0.497,0.396,0.721,0.558,52.067,240.91463414634146,37.21951219512195,78.7560975609756,29.646341463414632,59.6219512195122,7.573170731707317,19.134146341463413,18.548780487804876,25.71951219512195,11.353658536585366,27.134146341463413,38.48780487804878,24.21951219512195,9.804878048780488,4.585365853658536,13.963414634146341,22.097560975609756,100.5609756097561
51,1996,MIA,61,82,21,0.744,0.453,0.491,0.364,0.719,0.546,50.698,241.52439024390245,34.41463414634146,76.03658536585365,26.146341463414632,53.292682926829265,8.268292682926829,22.74390243902439,17.73170731707317,24.658536585365855,11.670731707317072,29.29268292682927,40.96341463414634,21.158536585365855,7.926829268292683,5.353658536585366,15.926829268292684,23.402439024390244,94.82926829268293
52,1990,CHI,61,82,21,0.744,0.51,0.519,0.366,0.76,0.56,52.063,240.91463414634146,44.292682926829265,86.89024390243902,42.40243902439025,81.71951219512195,1.8902439024390243,5.170731707317073,19.573170731707318,25.74390243902439,14.0,28.5609756097561,42.5609756097561,26.975609756097562,10.024390243902438,5.341463414634147,14.439024390243903,21.353658536585368,110.04878048780488
53,1979,BOS,61,82,21,0.744,0.49,0.496,0.384,0.779,0.55,50.061,242.4390243902439,44.109756097560975,90.08536585365853,42.13414634146341,84.9390243902439,1.975609756097561,5.146341463414634,23.25609756097561,29.865853658536587,14.963414634146341,29.963414634146343,44.926829268292686,26.804878048780488,9.865853658536585,3.7560975609756095,18.76829268292683,24.073170731707318,113.45121951219512
54,2018,MIL,60,82,22,0.732,0.476,0.565,0.353,0.773,0.583,54.979,241.21951219512195,43.353658536585364,91.10975609756098,29.878048780487806,52.890243902439025,13.475609756097562,38.21951219512195,17.9390243902439,23.21951219512195,9.292682926829269,40.4390243902439,49.73170731707317,26.048780487804876,7.5,5.926829268292683,13.865853658536585,19.609756097560975,118.1219512195122
55,2014,ATL,60,82,22,0.732,0.466,0.506,0.38,0.778,0.563,52.694,240.609756097561,38.0609756097561,81.6951219512195,28.085365853658537,55.451219512195124,9.975609756097562,26.24390243902439,16.451219512195124,21.158536585365855,8.71951219512195,31.841463414634145,40.5609756097561,25.74390243902439,9.073170731707316,4.634146341463414,14.231707317073171,17.76829268292683,102.54878048780488
56,2012,OKC,60,82,22,0.732,0.481,0.514,0.377,0.828,0.58,52.66,241.82926829268294,38.1219512195122,79.3170731707317,30.829268292682926,59.951219512195124,7.2926829268292686,19.365853658536587,22.182926829268293,26.78048780487805,10.414634146341463,33.23170731707317,43.646341463414636,21.378048780487806,8.28048780487805,7.609756097560975,15.28048780487805,20.170731707317074,105.71951219512195
57,2005,DAL,60,82,22,0.732,0.462,0.481,0.374,0.783,0.55,49.506,242.4390243902439,35.951219512195124,77.7439024390244,30.878048780487806,64.17073170731707,5.073170731707317,13.573170731707316,22.170731707317074,28.317073170731707,12.560975609756097,29.646341463414632,42.207317073170735,17.963414634146343,7.2317073170731705,5.951219512195122,13.560975609756097,22.365853658536587,99.14634146341463
58,2002,DAL,60,82,22,0.732,0.453,0.475,0.381,0.829,0.543,49.828,241.21951219512195,38.548780487804876,85.14634146341463,30.79268292682927,64.8048780487805,7.7560975609756095,20.341463414634145,18.121951219512194,21.865853658536587,11.121951219512194,31.024390243902438,42.146341463414636,22.402439024390244,8.109756097560975,5.475609756097561,11.573170731707316,21.097560975609756,102.97560975609755
59,2002,SAS,60,82,22,0.732,0.462,0.489,0.354,0.725,0.541,49.746,241.82926829268294,35.46341463414634,76.79268292682927,29.98780487804878,61.30487804878049,5.475609756097561,15.487804878048781,19.402439024390244,26.75609756097561,11.451219512195122,31.170731707317074,42.6219512195122,19.951219512195124,7.670731707317073,6.451219512195122,15.792682926829269,20.390243902439025,95.8048780487805
60,1995,ORL,60,82,22,0.732,0.482,0.517,0.378,0.691,0.562,52.922,242.1341463414634,39.0609756097561,80.97560975609755,31.475609756097562,60.91463414634146,7.585365853658536,20.0609756097561,18.817073170731707,27.21951219512195,11.78048780487805,29.28048780487805,41.0609756097561,25.365853658536587,8.085365853658537,4.951219512195122,14.146341463414634,20.841463414634145,104.52439024390245
61,1994,UTA,60,82,22,0.732,0.512,0.531,0.376,0.781,0.587,53.534,241.21951219512195,39.548780487804876,77.3048780487805,35.8780487804878,67.53658536585365,3.6707317073170733,9.768292682926829,23.646341463414632,30.28048780487805,10.658536585365853,29.414634146341463,40.073170731707314,27.51219512195122,9.24390243902439,4.780487804878049,15.71951219512195,24.9390243902439,106.41463414634147
62,1992,NYK,60,82,22,0.732,0.465,0.479,0.32,0.741,0.526,47.92,243.0487804878049,39.13414634146341,84.1219512195122,36.78048780487805,76.7560975609756,2.3536585365853657,7.365853658536586,20.9390243902439,28.24390243902439,14.024390243902438,32.4390243902439,46.46341463414634,25.914634146341463,8.292682926829269,4.536585365853658,15.804878048780488,25.74390243902439,101.5609756097561
63,1980,MIL,60,82,22,0.732,0.498,0.503,0.229,0.77,0.546,50.013,240.91463414634146,45.390243902439025,91.1219512195122,45.02439024390244,89.52439024390245,0.36585365853658536,1.5975609756097562,21.975609756097562,28.536585365853657,15.378048780487806,29.365853658536587,44.74390243902439,28.28048780487805,10.512195121951219,6.463414634146342,19.28048780487805,26.804878048780488,113.1219512195122
64,1979,LAL,60,82,22,0.732,0.529,0.534,0.2,0.775,0.569,53.04,242.4390243902439,47.53658536585366,89.85365853658537,47.292682926829265,88.63414634146342,0.24390243902439024,1.2195121951219512,19.78048780487805,25.51219512195122,13.231707317073171,32.353658536585364,45.58536585365854,29.426829268292682,9.439024390243903,6.658536585365853,19.98780487804878,21.75609756097561,115.09756097560975
65,2017,TOR,59,82,23,0.72,0.472,0.541,0.358,0.794,0.575,53.941,241.82926829268294,41.25609756097561,87.42682926829268,29.451219512195124,54.4390243902439,11.804878048780488,32.98780487804878,17.341463414634145,21.829268292682926,9.75609756097561,34.23170731707317,43.98780487804878,24.329268292682926,7.634146341463414,6.097560975609756,13.353658536585366,21.74390243902439,111.65853658536585
66,2013,OKC,59,82,23,0.72,0.471,0.512,0.361,0.806,0.566,51.991,241.52439024390245,38.951219512195124,82.70731707317073,30.853658536585368,60.28048780487805,8.097560975609756,22.426829268292682,20.158536585365855,25.024390243902438,10.817073170731707,33.91463414634146,44.73170731707317,21.878048780487806,8.268292682926829,6.109756097560975,15.317073170731707,22.658536585365855,106.15853658536585
67,2009,ORL,59,82,23,0.72,0.47,0.521,0.375,0.724,0.573,53.574,240.609756097561,36.646341463414636,77.97560975609755,26.390243902439025,50.646341463414636,10.25609756097561,27.329268292682926,19.20731707317073,26.536585365853657,9.878048780487806,33.36585365853659,43.24390243902439,19.695121951219512,6.2439024390243905,5.560975609756097,14.085365853658537,19.865853658536587,102.7560975609756
68,2008,ORL,59,82,23,0.72,0.457,0.495,0.381,0.715,0.559,52.018,240.609756097561,35.71951219512195,78.2439024390244,25.75609756097561,52.0609756097561,9.963414634146341,26.182926829268293,19.646341463414632,27.475609756097562,9.987804878048781,33.26829268292683,43.25609756097561,19.426829268292682,6.951219512195122,5.353658536585366,13.926829268292684,20.29268292682927,101.04878048780488
69,2007,DET,59,82,23,0.72,0.458,0.481,0.366,0.767,0.539,49.496,240.609756097561,36.573170731707314,79.89024390243902,30.634146341463413,63.670731707317074,5.939024390243903,16.21951219512195,18.378048780487806,23.963414634146343,11.878048780487806,29.548780487804876,41.426829268292686,22.329268292682926,7.109756097560975,5.7560975609756095,11.658536585365853,20.585365853658537,97.46341463414635
70,2004,MIA,59,82,23,0.72,0.486,0.513,0.377,0.672,0.559,52.363,243.65853658536585,37.76829268292683,77.65853658536585,31.975609756097562,62.292682926829265,5.7926829268292686,15.365853658536585,20.21951219512195,30.073170731707318,10.817073170731707,32.18292682926829,43.0,21.829268292682926,6.439024390243903,5.780487804878049,13.74390243902439,22.121951219512194,101.54878048780488
71,2004,SAS,59,82,23,0.72,0.453,0.478,0.363,0.724,0.534,49.248,241.52439024390245,35.646341463414636,78.65853658536585,29.463414634146343,61.646341463414636,6.182926829268292,17.01219512195122,18.71951219512195,25.853658536585368,12.036585365853659,30.353658536585368,42.390243902439025,21.597560975609756,7.475609756097561,6.621951219512195,13.731707317073171,20.9390243902439,96.1951219512195
72,2002,SAC,59,82,23,0.72,0.464,0.482,0.381,0.746,0.535,49.893,241.82926829268294,39.53658536585366,85.2439024390244,33.548780487804876,69.53658536585365,5.987804878048781,15.707317073170731,16.670731707317074,22.341463414634145,10.975609756097562,33.548780487804876,44.52439024390244,24.804878048780488,8.975609756097562,5.573170731707317,14.536585365853659,20.317073170731707,101.73170731707317
73,1999,POR,59,82,23,0.72,0.47,0.493,0.361,0.76,0.546,50.148,241.21951219512195,36.84146341463415,78.41463414634147,31.878048780487806,64.65853658536585,4.963414634146342,13.75609756097561,18.804878048780488,24.74390243902439,11.78048780487805,31.21951219512195,43.0,23.475609756097562,7.719512195121951,4.829268292682927,15.158536585365853,22.74390243902439,97.45121951219512
74,1995,SAS,59,82,23,0.72,0.477,0.498,0.392,0.736,0.558,51.606,241.21951219512195,38.390243902439025,80.51219512195122,32.073170731707314,64.41463414634147,6.317073170731708,16.097560975609756,20.28048780487805,27.573170731707318,11.426829268292684,31.536585365853657,42.96341463414634,24.926829268292682,7.865853658536586,6.536585365853658,14.573170731707316,22.195121951219512,103.3780487804878
75,1994,PHO,59,82,23,0.72,0.482,0.515,0.369,0.756,0.567,52.361,241.82926829268294,40.926829268292686,84.96341463414635,33.80487804878049,65.64634146341463,7.121951219512195,19.317073170731707,21.670731707317074,28.682926829268293,12.524390243902438,29.304878048780488,41.829268292682926,26.804878048780488,8.378048780487806,3.8048780487804876,14.231707317073171,22.426829268292682,110.64634146341463
76,1989,POR,59,82,23,0.72,0.473,0.484,0.336,0.743,0.535,48.589,242.4390243902439,43.5609756097561,92.03658536585365,41.24390243902439,85.14634146341463,2.317073170731707,6.890243902439025,24.76829268292683,33.34146341463415,16.524390243902438,31.121951219512194,47.646341463414636,25.426829268292682,9.134146341463415,4.439024390243903,16.536585365853657,24.975609756097562,114.20731707317073
77,1989,DET,59,82,23,0.72,0.478,0.49,0.327,0.761,0.537,49.019,241.52439024390245,40.646341463414636,85.1219512195122,38.48780487804878,78.52439024390245,2.158536585365854,6.597560975609756,20.890243902439025,27.463414634146343,14.451219512195122,29.975609756097562,44.426829268292686,24.341463414634145,6.2439024390243905,5.097560975609756,15.036585365853659,23.914634146341463,104.34146341463415
78,1986,BOS,59,82,23,0.72,0.517,0.53,0.366,0.808,0.577,53.163,241.52439024390245,44.451219512195124,85.98780487804878,41.926829268292686,79.09756097560975,2.524390243902439,6.890243902439025,21.21951219512195,26.25609756097561,11.378048780487806,31.524390243902438,42.90243902439025,29.524390243902438,6.841463414634147,6.414634146341464,15.853658536585366,20.853658536585368,112.64634146341463
79,1984,MIL,59,82,23,0.72,0.491,0.499,0.303,0.757,0.545,49.731,241.52439024390245,43.46341463414634,88.48780487804878,42.3780487804878,84.90243902439025,1.0853658536585367,3.5853658536585367,22.841463414634145,30.158536585365855,15.317073170731707,28.695121951219512,44.01219512195122,26.390243902439025,8.402439024390244,5.926829268292683,16.853658536585368,27.304878048780488,110.85365853658537
80,1979,PHI,59,82,23,0.72,0.492,0.497,0.216,0.772,0.544,49.42,242.1341463414634,42.96341463414634,87.26829268292683,42.63414634146341,85.7439024390244,0.32926829268292684,1.524390243902439,22.878048780487806,29.646341463414632,14.475609756097562,32.13414634146341,46.609756097560975,27.146341463414632,9.658536585365853,7.951219512195122,20.829268292682926,22.682926829268293,109.13414634146342
81,2022,MIL,58,82,24,0.707,0.473,0.557,0.368,0.743,0.583,55.492,241.82926829268294,42.73170731707317,90.3780487804878,27.890243902439025,50.0609756097561,14.841463414634147,40.31707317073171,16.634146341463413,22.402439024390244,11.146341463414634,37.48780487804878,48.63414634146341,25.79268292682927,6.353658536585366,4.914634146341464,14.621951219512194,18.0609756097561,116.9390243902439
82,2018,TOR,58,82,24,0.707,0.474,0.539,0.366,0.804,0.579,54.312,242.4390243902439,42.19512195121951,89.08536585365853,29.817073170731707,55.292682926829265,12.378048780487806,33.792682926829265,17.670731707317074,21.98780487804878,9.585365853658537,35.609756097560975,45.19512195121951,25.426829268292682,8.292682926829269,5.329268292682927,14.024390243902438,21.024390243902438,114.4390243902439
83,2017,GSW,58,82,24,0.707,0.503,0.56,0.391,0.815,0.603,56.897,240.609756097561,42.792682926829265,85.13414634146342,31.5,56.23170731707317,11.292682926829269,28.902439024390244,16.585365853658537,20.341463414634145,8.426829268292684,35.08536585365854,43.51219512195122,29.29268292682927,8.0,7.463414634146342,15.451219512195122,19.597560975609756,113.46341463414635
84,2012,SAS,58,82,24,0.707,0.481,0.519,0.376,0.791,0.568,53.056,242.4390243902439,39.146341463414636,81.40243902439025,31.0609756097561,59.890243902439025,8.085365853658537,21.51219512195122,16.646341463414632,21.036585365853657,8.121951219512194,33.18292682926829,41.30487804878049,25.097560975609756,8.475609756097562,5.439024390243903,14.707317073170731,17.402439024390244,103.02439024390245
85,2010,MIA,58,82,24,0.707,0.481,0.515,0.37,0.769,0.573,52.444,241.21951219512195,36.96341463414634,76.84146341463415,30.29268292682927,58.80487804878049,6.670731707317073,18.036585365853657,21.463414634146343,27.902439024390244,9.634146341463415,32.51219512195122,42.146341463414636,19.98780487804878,6.634146341463414,5.2439024390243905,13.926829268292684,20.414634146341463,102.0609756097561
86,2006,SAS,58,82,24,0.707,0.474,0.504,0.381,0.751,0.561,52.094,241.21951219512195,36.573170731707314,77.17073170731707,29.317073170731707,58.13414634146341,7.2560975609756095,19.036585365853657,18.121951219512194,24.146341463414632,9.28048780487805,31.426829268292682,40.707317073170735,22.121951219512194,7.158536585365853,5.085365853658536,13.865853658536585,19.365853658536587,98.52439024390245
87,2004,DAL,58,82,24,0.707,0.457,0.479,0.364,0.789,0.545,49.163,240.609756097561,37.292682926829265,81.59756097560975,31.646341463414632,66.07317073170732,5.646341463414634,15.524390243902438,22.26829268292683,28.21951219512195,12.073170731707316,30.853658536585368,42.926829268292686,19.634146341463413,8.634146341463415,5.621951219512195,13.439024390243903,22.28048780487805,102.5
88,2003,MIN,58,82,24,0.707,0.462,0.477,0.363,0.781,0.528,48.638,240.91463414634146,36.98780487804878,80.13414634146342,33.01219512195122,69.1951219512195,3.975609756097561,10.939024390243903,16.597560975609756,21.25609756097561,10.670731707317072,32.25609756097561,42.926829268292686,23.048780487804876,6.841463414634147,5.634146341463414,12.71951219512195,21.109756097560975,94.54878048780488
89,2001,LAL,58,82,24,0.707,0.461,0.489,0.354,0.699,0.534,49.781,241.21951219512195,38.41463414634146,83.41463414634147,32.19512195121951,65.86585365853658,6.219512195121951,17.548780487804876,18.21951219512195,26.073170731707318,12.463414634146341,31.79268292682927,44.25609756097561,22.951219512195124,7.621951219512195,5.829268292682927,12.682926829268293,22.23170731707317,101.26829268292683
90,2001,SAS,58,82,24,0.707,0.458,0.48,0.362,0.742,0.539,49.222,242.1341463414634,35.52439024390244,77.59756097560975,30.182926829268293,62.829268292682926,5.341463414634147,14.768292682926829,20.341463414634145,27.426829268292682,11.060975609756097,31.29268292682927,42.353658536585364,20.036585365853657,7.621951219512195,6.548780487804878,14.390243902439025,19.20731707317073,96.73170731707317
91,2000,SAS,58,82,24,0.707,0.461,0.472,0.407,0.715,0.541,49.609,241.82926829268294,35.170731707317074,76.36585365853658,29.74390243902439,63.02439024390244,5.426829268292683,13.341463414634147,20.402439024390244,28.536585365853657,11.0,33.073170731707314,44.073170731707314,21.682926829268293,6.926829268292683,7.024390243902439,13.963414634146341,18.914634146341463,96.17073170731707
92,1997,IND,58,82,24,0.707,0.469,0.485,0.39,0.764,0.55,50.161,241.82926829268294,35.6219512195122,75.89024390243902,30.73170731707317,63.34146341463415,4.890243902439025,12.548780487804878,19.890243902439025,26.048780487804876,10.658536585365853,28.634146341463413,39.292682926829265,23.036585365853657,7.865853658536586,4.487804878048781,14.24390243902439,22.670731707317074,96.02439024390245
93,1993,HOU,58,82,24,0.707,0.475,0.508,0.334,0.743,0.545,50.668,241.21951219512195,38.98780487804878,82.10975609756098,33.75609756097561,66.4390243902439,5.2317073170731705,15.670731707317072,17.914634146341463,24.121951219512194,11.292682926829269,31.9390243902439,43.23170731707317,25.451219512195124,8.74390243902439,5.914634146341464,16.317073170731707,20.073170731707318,101.1219512195122
94,1990,LAL,58,82,24,0.707,0.484,0.505,0.304,0.798,0.551,50.007,241.82926829268294,40.76829268292683,84.28048780487805,38.01219512195122,75.20731707317073,2.7560975609756095,9.073170731707316,22.01219512195122,27.573170731707318,13.146341463414634,29.75609756097561,42.90243902439025,25.5,7.829268292682927,4.682926829268292,14.670731707317072,18.585365853658537,106.3048780487805
95,1984,PHI,58,82,24,0.707,0.492,0.5,0.263,0.803,0.561,49.664,241.52439024390245,41.98780487804878,85.26829268292683,41.26829268292683,82.53658536585365,0.7195121951219512,2.731707317073171,28.24390243902439,35.15853658536585,15.865853658536585,28.829268292682926,44.69512195121951,24.378048780487806,9.963414634146341,6.512195121951219,19.20731707317073,24.036585365853657,112.9390243902439
96,1982,LAL,58,82,24,0.707,0.528,0.533,0.104,0.736,0.561,52.835,240.609756097561,48.34146341463415,91.60975609756098,48.21951219512195,90.4390243902439,0.12195121951219512,1.170731707317073,18.23170731707317,24.76829268292683,15.060975609756097,29.670731707317074,44.73170731707317,30.71951219512195,10.292682926829269,5.841463414634147,19.317073170731707,23.548780487804876,115.03658536585365
97,1981,PHI,58,82,24,0.707,0.518,0.523,0.295,0.747,0.566,52.144,242.1341463414634,44.09756097560975,85.04878048780488,43.59756097560975,83.35365853658537,0.5,1.6951219512195121,22.51219512195122,30.134146341463413,12.573170731707316,29.134146341463413,41.707317073170735,27.609756097560975,10.439024390243903,7.585365853658536,17.975609756097562,26.621951219512194,111.20731707317073
98,2023,OKC,57,82,25,0.695,0.499,0.567,0.389,0.825,0.608,57.318,241.52439024390245,44.548780487804876,89.3170731707317,31.25609756097561,55.109756097560975,13.292682926829269,34.207317073170735,17.695121951219512,21.451219512195124,8.804878048780488,33.23170731707317,42.03658536585366,27.109756097560975,8.463414634146341,6.560975609756097,12.670731707317072,18.841463414634145,120.08536585365853
99,2023,DEN,57,82,25,0.695,0.496,0.562,0.374,0.762,0.589,56.175,240.3048780487805,44.02439024390244,88.76829268292683,32.34146341463415,57.548780487804876,11.682926829268293,31.21951219512195,15.121951219512194,19.853658536585368,10.74390243902439,33.69512195121951,44.4390243902439,29.451219512195124,7.134146341463414,5.573170731707317,12.634146341463415,18.158536585365855,114.85365853658537
100,2022,BOS,57,82,25,0.695,0.475,0.567,0.377,0.812,0.6,56.575,243.65853658536585,42.19512195121951,88.7560975609756,26.158536585365855,46.170731707317074,16.036585365853657,42.58536585365854,17.51219512195122,21.573170731707318,9.707317073170731,35.6219512195122,45.329268292682926,26.658536585365855,6.353658536585366,5.2439024390243905,13.353658536585366,18.804878048780488,117.9390243902439
101,2018,GSW,57,82,25,0.695,0.491,0.557,0.385,0.801,0.596,56.453,241.52439024390245,44.048780487804876,89.76829268292683,30.79268292682927,55.329268292682926,13.25609756097561,34.4390243902439,16.329268292682926,20.390243902439025,9.71951219512195,36.46341463414634,46.18292682926829,29.426829268292682,7.621951219512195,6.402439024390244,14.25609756097561,21.426829268292682,117.6829268292683
102,2015,CLE,57,82,25,0.695,0.46,0.514,0.362,0.748,0.558,52.425,242.1341463414634,38.670731707317074,84.0,27.9390243902439,54.390243902439025,10.731707317073171,29.609756097560975,16.25609756097561,21.74390243902439,10.646341463414634,33.86585365853659,44.51219512195122,22.695121951219512,6.719512195121951,3.8658536585365852,13.585365853658537,20.317073170731707,104.32926829268293
103,2013,LAC,57,82,25,0.695,0.474,0.525,0.352,0.73,0.567,52.574,240.91463414634146,39.1219512195122,82.45121951219512,30.670731707317074,58.47560975609756,8.451219512195122,23.975609756097562,21.23170731707317,29.073170731707318,10.463414634146341,32.53658536585366,43.0,24.585365853658537,8.573170731707316,4.841463414634147,13.853658536585366,21.548780487804876,107.92682926829268
104,2012,DEN,57,82,25,0.695,0.478,0.516,0.343,0.701,0.549,51.547,242.7439024390244,40.71951219512195,85.15853658536585,34.36585365853659,66.64634146341463,6.353658536585366,18.51219512195122,18.353658536585368,26.195121951219512,13.317073170731707,31.71951219512195,45.03658536585366,24.414634146341463,9.292682926829269,6.5,15.28048780487805,20.51219512195122,106.14634146341463
105,2010,LAL,57,82,25,0.695,0.463,0.494,0.352,0.779,0.545,50.17,241.82926829268294,38.146341463414636,82.40243902439025,31.75609756097561,64.26829268292683,6.390243902439025,18.134146341463413,18.79268292682927,24.134146341463413,12.060975609756097,31.902439024390244,43.96341463414634,21.963414634146343,7.341463414634147,5.146341463414634,13.085365853658537,18.963414634146343,101.47560975609755
106,2010,DAL,57,82,25,0.695,0.475,0.516,0.365,0.777,0.565,52.476,240.3048780487805,37.426829268292686,78.8170731707317,29.5609756097561,57.25609756097561,7.865853658536586,21.5609756097561,17.524390243902438,22.5609756097561,9.512195121951219,31.926829268292682,41.4390243902439,23.829268292682926,6.7926829268292686,4.2926829268292686,13.963414634146341,19.20731707317073,100.2439024390244
107,2009,LAL,57,82,25,0.695,0.457,0.492,0.341,0.765,0.538,49.6,241.82926829268294,38.34146341463415,83.84146341463415,31.853658536585368,64.79268292682927,6.487804878048781,19.048780487804876,18.524390243902438,24.20731707317073,11.865853658536585,32.46341463414634,44.329268292682926,21.097560975609756,7.463414634146342,4.878048780487805,13.365853658536585,19.414634146341463,101.6951219512195
108,2007,LAL,57,82,25,0.695,0.476,0.51,0.378,0.769,0.57,52.493,241.21951219512195,39.609756097560975,83.14634146341463,31.536585365853657,61.792682926829265,8.073170731707316,21.353658536585368,21.29268292682927,27.682926829268293,10.951219512195122,33.19512195121951,44.146341463414636,24.426829268292682,7.975609756097561,5.341463414634147,14.097560975609756,20.621951219512194,108.58536585365853
109,2003,SAS,57,82,25,0.695,0.442,0.46,0.358,0.681,0.511,47.342,240.91463414634146,34.65853658536585,78.46341463414635,29.682926829268293,64.5609756097561,4.975609756097561,13.902439024390244,17.182926829268293,25.23170731707317,12.548780487804878,32.548780487804876,45.09756097560975,20.4390243902439,8.060975609756097,6.548780487804878,14.670731707317072,20.329268292682926,91.47560975609755
110,2001,DAL,57,82,25,0.695,0.462,0.488,0.378,0.806,0.553,50.657,242.4390243902439,39.02439024390244,84.51219512195122,31.451219512195124,64.45121951219512,7.573170731707317,20.0609756097561,19.609756097560975,24.317073170731707,11.195121951219512,31.317073170731707,42.51219512195122,22.085365853658537,7.085365853658536,4.780487804878049,12.097560975609756,22.463414634146343,105.23170731707317
111,1996,HOU,57,82,25,0.695,0.468,0.509,0.365,0.755,0.56,52.013,242.1341463414634,37.03658536585366,79.07317073170732,28.853658536585368,56.646341463414636,8.182926829268293,22.426829268292682,18.329268292682926,24.29268292682927,11.304878048780488,31.28048780487805,42.58536585365854,24.548780487804876,8.353658536585366,4.2317073170731705,16.646341463414632,19.634146341463413,100.58536585365853
112,1996,NYK,57,82,25,0.695,0.463,0.489,0.363,0.748,0.546,50.056,242.1341463414634,35.146341463414636,75.9390243902439,29.414634146341463,60.15853658536585,5.7317073170731705,15.78048780487805,19.329268292682926,25.841463414634145,11.865853658536585,30.682926829268293,42.548780487804876,22.0609756097561,7.670731707317073,4.609756097560975,17.829268292682926,24.79268292682927,95.35365853658537
113,1996,SEA,57,82,25,0.695,0.467,0.504,0.353,0.752,0.557,51.044,241.21951219512195,36.52439024390244,78.23170731707317,29.70731707317073,58.926829268292686,6.817073170731708,19.304878048780488,21.036585365853657,27.98780487804878,12.317073170731707,27.695121951219512,40.01219512195122,23.548780487804876,11.024390243902438,4.7317073170731705,15.012195121951219,21.98780487804878,100.90243902439025
114,1994,SEA,57,82,25,0.695,0.491,0.519,0.376,0.758,0.575,52.744,241.82926829268294,40.36585365853659,82.20731707317073,34.3780487804878,66.29268292682927,5.987804878048781,15.914634146341463,23.70731707317073,31.26829268292683,13.024390243902438,28.5,41.52439024390244,25.79268292682927,11.182926829268293,4.780487804878049,15.792682926829269,25.20731707317073,110.42682926829268
